MWP2G0616705+0094380	 61.6705	  0.9438	 0.52	 3.06	 2.37	 2.74	 0.34	 25	 98	0.630	 0.42	0.420	R	 	1G061667+009432	G061.668+00.946	16.9	          N128
MWP2G0617557+0084717	 61.7557	  0.8472	 0.79	 2.90	 2.35	 2.64	 0.52	 30	103	0.590	 0.24	0.270	R	 	1G061767+008477	G061.756+00.846	14.4	          N129
MWP2G0623826-0056537	 62.3826	 -0.5654	 0.38	 2.31	 1.46	 1.93	 0.25	157	 59	0.780	     	0.190	C	 	1G062384-005659	G062.371-00.550	    	          N130
MWP2G0627276+0061891	 62.7277	  0.6189	 0.31	 1.15	 0.82	 1.00	 0.26	 63	 80	0.700	     	0.300	C	 	1G062726+006237	G062.728+00.617	    	              
MWP2G0629310+0008620	 62.9311	  0.0862	 0.40	 1.25	 0.89	 1.08	 0.29	 63	148	0.700	 0.04	0.450	R	 	1G062930+000871	G062.921+00.079	    	              
MWP2G0630466-0013251	 63.0466	 -0.1325	 1.41	 2.80	 1.96	 2.42	 0.81	 29	 76	0.710	     	0.180	C	 	               	G063.050-00.124	    	              
MWP2G0630514-0032994	 63.0514	 -0.3300	 0.40	 1.01	 0.77	 0.90	 0.44	179	147	0.640	 0.13	0.160	R	D	1G063049-003298	G063.052-00.332	 8.8	              
MWP2G0630883-0040345	 63.0884	 -0.4034	 0.85	 5.47	 5.19	 5.33	 0.81	 58	124	0.310	 0.21	0.460	R	P	1G063087-004070	G063.093-00.401	    	          N131
MWP2G0631113+0033617	 63.1113	  0.3362	 0.41	 1.56	 1.10	 1.35	 0.23	 81	 69	0.710	     	0.170	C	 	1G063106+003347	G063.119+00.331	 3.8	              
MWP2G0631189+0043879	 63.1190	  0.4388	 0.13	 0.58	 0.52	 0.55	 0.13	  4	 86	0.440	 0.11	0.140	R	 	               	G063.122+00.439	 3.8	              
MWP2G0631349+0024524	 63.1350	  0.2452	 0.30	 1.02	 0.82	 0.93	 0.20	 29	147	0.590	 0.15	0.380	R	 	1G063137+002452	G063.136+00.246	    	              
MWP2G0631620+0044207	 63.1620	  0.4421	 0.75	 2.45	 1.78	 2.14	 0.59	 55	112	0.690	 0.04	0.480	R	 	1G063163+004407	G063.164+00.449	    	          N133
MWP2G0638343+0053284	 63.8344	  0.5328	 1.35	 3.55	 2.30	 2.99	 0.94	 76	 60	0.760	     	0.240	C	 	1G063848+005481	G063.827+00.521	    	              
MWP2G0639420-0019868	 63.9421	 -0.1987	 1.15	 1.10	 0.83	 0.98	 0.49	 51	 81	0.660	 0.35	0.130	R	 	1G063945-002109	G063.945-00.189	    	              
MWP2G0641362-0047438	 64.1363	 -0.4744	 0.33	 1.01	 0.67	 0.85	 0.27	 28	 99	0.750	 0.21	0.330	R	 	1G064139-004791	G064.130-00.475	 3.0	          N134
MWP2G0651143-0003993	 65.1143	 -0.0399	 0.13	 0.67	 0.55	 0.62	 0.16	 64	 88	0.570	 0.15	0.130	R	 	               	               	    	              
MWP2G0651485-0004687	 65.1486	 -0.0469	 0.46	 0.85	 0.56	 0.72	 0.23	 77	144	0.760	 0.06	0.110	C	 	               	G065.147-00.047	    	              
MWP2G0652382-0003748	 65.2383	 -0.0375	 0.11	 0.54	 0.40	 0.47	 0.06	167	 33	0.670	     	0.140	C	 	               	G065.237-00.042	    	              
MWP2G0757649+0035573	 75.7650	  0.3557	 0.94	 1.08	 0.79	 0.95	 0.40	 68	 99	0.680	 0.01	0.090	C	 	               	G075.768+00.344	 3.8	              
MWP2G0758429+0036690	 75.8429	  0.3669	 0.28	 0.60	 0.49	 0.55	 0.19	 48	 81	0.590	 0.09	0.180	R	 	               	G075.844+00.359	 1.5	              
MWP2G0758992+0035684	 75.8992	  0.3569	 0.34	 1.20	 0.67	 0.97	 0.11	168	 64	0.830	     	0.210	C	 	               	G075.890+00.358	    	              
MWP2G0761384-0030183	 76.1384	 -0.3018	 0.86	 1.79	 1.38	 1.60	 0.55	 30	101	0.630	 0.16	0.380	R	 	               	G076.139-00.303	    	              
MWP2G0761874+0054827	 76.1875	  0.5483	 1.09	 2.10	 1.57	 1.85	 0.70	 40	 91	0.660	 0.12	0.250	R	 	               	G076.199+00.548	 1.5	              
MWP2G0761975+0009046	 76.1976	  0.0905	 1.66	 1.73	 1.26	 1.52	 0.82	 67	113	0.680	 0.06	0.180	R	 	               	G076.197+00.092	 1.5	              
MWP2G0763066-0066423	 76.3067	 -0.6642	 0.23	 0.93	 0.64	 0.80	 0.27	101	116	0.730	 0.11	0.160	R	 	               	G076.309-00.667	    	              
MWP2G0763871-0061181	 76.3872	 -0.6118	 1.19	 2.02	 0.97	 1.58	 0.64	 65	 71	0.880	 0.08	0.330	R	 	               	G076.384-00.621	 1.3	              
MWP2G0765436+0197200	 76.5437	  1.9720	 0.44	 1.42	 1.07	 1.26	 0.26	137	 86	0.650	 0.07	0.090	C	 	               	G076.545+01.957	    	              
MWP2G0769073+0204564	 76.9073	  2.0456	 0.62	 3.35	 3.09	 3.22	 0.44	 62	110	0.380	 0.15	0.240	R	D	               	G076.917+02.054	 1.5	              
MWP2G0769552+0181073	 76.9552	  1.8107	 4.64	19.25	14.29	16.96	 3.14	 78	130	0.670	     	0.140	C	P	               	G076.951+01.718	 1.5	              
MWP2G0771236+0195592	 77.1236	  1.9559	 0.37	 1.49	 1.15	 1.33	 0.20	108	110	0.630	     	0.160	C	D	               	               	    	              
MWP2G0771420+0218897	 77.1420	  2.1890	 0.81	 1.87	 1.36	 1.64	 0.38	138	110	0.680	 0.01	0.210	R	 	               	               	    	              
MWP2G0774273-0001360	 77.4274	 -0.0136	 0.39	 1.00	 0.80	 0.90	 0.30	 31	 84	0.600	 0.16	0.240	R	 	               	G077.431-00.015	    	              
MWP2G0774339+0167929	 77.4339	  1.6793	 0.55	 2.29	 1.70	 2.01	 0.38	175	167	0.670	 0.14	0.280	R	 	               	G077.421+01.685	 1.5	              
MWP2G0774575+0177287	 77.4576	  1.7729	 1.36	 1.43	 1.17	 1.31	 0.34	101	 83	0.570	 0.12	0.180	R	 	               	G077.463+01.760	 1.5	              
MWP2G0776050+0055412	 77.6050	  0.5541	 0.30	 0.70	 0.51	 0.61	 0.30	174	117	0.680	 0.12	0.090	C	 	               	G077.608+00.554	    	              
MWP2G0778938+0167673	 77.8938	  1.6767	 0.65	 2.52	 2.03	 2.29	 0.40	174	 86	0.590	 0.04	0.120	C	 	               	G077.926+01.678	 1.5	              
MWP2G0779686+0000279	 77.9686	  0.0028	 0.75	 2.08	 1.52	 1.82	 0.68	 18	109	0.680	 0.13	0.230	R	 	               	G077.977-00.004	 1.5	              
MWP2G0780301+0061158	 78.0301	  0.6116	 0.61	 3.10	 2.30	 2.73	 0.55	  2	 58	0.670	 0.08	0.280	R	 	               	G078.032+00.606	 1.5	              
MWP2G0781496+0182640	 78.1496	  1.8264	 0.88	 2.25	 1.76	 2.02	 0.47	 97	106	0.630	 0.08	0.180	R	 	               	G078.147+01.820	 1.5	              
MWP2G0781504-0054972	 78.1504	 -0.5497	 0.28	 2.46	 2.02	 2.25	 0.26	 68	101	0.570	 0.26	0.170	R	 	               	G078.174-00.550	 1.5	              
MWP2G0781849-0032307	 78.1850	 -0.3231	 1.02	 5.65	 4.46	 5.09	 0.81	 38	 96	0.610	 0.21	0.300	R	 	               	G078.177-00.363	 1.5	              
MWP2G0783661+0278624	 78.3662	  2.7862	 1.39	 8.73	 5.60	 7.33	 1.15	 73	102	0.770	 0.12	0.450	R	 	               	G078.378+02.785	 1.5	              
MWP2G0784466+0109013	 78.4466	  1.0901	 1.63	 5.01	 2.89	 4.09	 1.25	100	155	0.820	 0.28	0.240	R	 	               	               	    	              
MWP2G0786924+0035385	 78.6924	  0.3538	 0.58	 1.19	 0.81	 1.02	 0.32	166	110	0.730	  0.2	0.390	R	 	               	G078.689+00.354	 1.5	              
MWP2G0790567+0344696	 79.0567	  3.4470	 0.28	 0.76	 0.61	 0.69	 0.31	 14	 78	0.600	  0.1	0.120	C	 	               	G079.058+03.445	    	              
MWP2G0791511+0051235	 79.1511	  0.5123	 0.25	 0.85	 0.64	 0.76	 0.20	 49	 88	0.660	 0.19	0.150	R	 	               	G079.157+00.513	    	              
MWP2G0792674+0247154	 79.2675	  2.4716	 1.24	 6.97	 4.90	 6.02	 0.92	 27	105	0.710	 0.12	0.170	R	 	               	G079.270+02.488	 1.5	              
MWP2G0792999+0027012	 79.3000	  0.2701	 1.22	 1.77	 1.30	 1.55	 0.72	 12	 95	0.670	 0.09	0.150	R	 	               	G079.296+00.270	 1.5	              
MWP2G0793021+0127699	 79.3021	  1.2770	 0.66	 1.89	 1.62	 1.76	 0.49	 51	 96	0.510	 0.27	0.500	R	 	               	G079.293+01.296	    	              
MWP2G0793455-0035267	 79.3456	 -0.3527	 1.17	 2.51	 1.88	 2.21	 0.69	 40	 89	0.660	 0.16	0.490	R	 	               	G079.344-00.347	 1.5	              
MWP2G0794304+0035204	 79.4304	  0.3520	 0.50	 1.37	 1.03	 1.22	 0.33	140	120	0.660	 0.08	0.140	R	 	               	G079.427+00.355	    	              
MWP2G0800797+0213419	 80.0798	  2.1342	 3.27	12.20	10.74	11.50	 1.56	136	153	0.470	 0.12	0.100	C	 	               	G080.079+02.145	 1.5	              
MWP2G0803621+0076282	 80.3622	  0.7628	 0.50	 2.91	 2.29	 2.62	 0.47	 79	134	0.620	 0.06	0.070	C	 	               	               	    	              
MWP2G0806981+0068883	 80.6982	  0.6888	 0.40	 0.79	 0.61	 0.70	 0.30	129	112	0.620	 0.06	0.060	C	 	               	G080.694+00.690	 1.5	              
MWP2G0807660+0049566	 80.7661	  0.4957	 0.24	 0.67	 0.60	 0.64	 0.22	162	 74	0.430	 0.11	0.150	R	 	               	G080.766+00.497	    	              
MWP2G0808971+0029586	 80.8971	  0.2959	 0.26	 2.36	 1.70	 2.05	 0.24	 30	 54	0.690	 0.08	0.250	R	 	               	G080.892+00.291	    	              
MWP2G0809257-0019349	 80.9258	 -0.1935	 2.24	 5.52	 3.82	 4.75	 1.04	 52	109	0.720	 0.07	0.200	R	 	               	G080.925-00.214	 1.5	              
MWP2G0810736-0019242	 81.0736	 -0.1924	 0.90	 2.04	 1.66	 1.86	 0.52	 44	132	0.580	 0.04	0.290	R	 	               	G081.074-00.195	    	              
MWP2G0813365+0113065	 81.3366	  1.1306	 1.93	 7.42	 5.25	 6.42	 1.41	 51	 61	0.710	     	0.440	C	 	               	               	    	              
MWP2G0814522+0073370	 81.4522	  0.7337	 0.19	 0.67	 0.54	 0.61	 0.17	 43	109	0.590	  0.1	0.120	C	 	               	G081.449+00.730	 1.5	              
MWP2G0814637+0060512	 81.4638	  0.6051	 1.80	 4.80	 3.21	 4.08	 0.92	 39	109	0.740	 0.29	0.480	R	 	               	G081.452+00.594	 1.5	              
MWP2G0816559+0150024	 81.6560	  1.5002	 1.06	 3.25	 2.39	 2.85	 0.90	 74	104	0.680	 0.27	0.340	R	 	               	G081.693+01.517	 1.5	              
MWP2G0818802+0009966	 81.8803	  0.0997	 0.28	 1.41	 1.27	 1.34	 0.50	 19	 88	0.430	 0.22	0.150	R	 	               	G081.885+00.097	    	              
MWP2G0825569+0037554	 82.5570	  0.3755	 1.27	 4.60	 3.58	 4.12	 0.78	 61	 84	0.630	     	0.480	C	 	               	G082.566+00.362	 1.5	              
MWP2G0827143+0062665	 82.7144	  0.6267	 1.21	 1.95	 1.62	 1.79	 0.59	 67	143	0.550	 0.02	0.120	R	 	               	G082.721+00.646	 1.5	              
MWP2G1014391+0266120	101.4391	  2.6612	 0.13	 0.72	 0.58	 0.65	 0.10	 26	101	0.590	     	0.470	C	 	               	G101.439+02.653	 7.2	              
MWP2G1020600+0286274	102.0601	  2.8628	 1.05	 3.37	 2.63	 3.02	 0.62	 47	 99	0.620	 0.22	0.300	R	 	               	G102.051+02.861	    	              
MWP2G1036660+0214814	103.6661	  2.1481	 0.28	 1.07	 0.90	 0.99	 0.19	 21	 64	0.550	 0.13	0.200	R	 	               	G103.659+02.151	    	              
MWP2G1036760+0044426	103.6761	  0.4443	 0.07	 0.72	 0.51	 0.63	 0.03	 89	 52	0.710	     	0.120	C	 	               	               	    	              
MWP2G1037348+0040840	103.7348	  0.4084	 0.39	 2.29	 1.95	 2.13	 0.25	 37	 53	0.520	 0.08	0.100	C	 	               	               	    	              
MWP2G1037427+0216728	103.7427	  2.1673	 1.56	 2.81	 2.05	 2.46	 1.01	 48	 84	0.680	 0.06	0.190	R	 	               	G103.743+02.162	 2.7	              
MWP2G1038871+0185670	103.8872	  1.8567	 1.58	 2.61	 1.80	 2.24	 1.36	 43	 79	0.720	 0.08	0.120	C	 	               	G103.875+01.857	 2.6	              
MWP2G1043898+0006265	104.3899	  0.0627	 0.79	 2.54	 1.79	 2.20	 0.37	 12	 95	0.710	 0.07	0.110	C	 	               	G104.393+00.049	    	              
MWP2G1045663+0122810	104.5663	  1.2281	 3.63	 8.92	 5.09	 7.26	 1.46	 72	 80	0.820	 0.03	0.120	C	 	               	G104.546+01.255	 3.1	              
MWP2G1046689+0059014	104.6689	  0.5901	 0.61	 2.20	 1.41	 1.85	 0.41	151	152	0.770	 0.36	0.340	R	 	               	G104.675+00.595	    	              
MWP2G1046981+0278314	104.6981	  2.7831	 0.24	 0.72	 0.54	 0.64	 0.16	  3	 90	0.660	 0.17	0.330	R	 	               	G104.700+02.784	 6.6	              
MWP2G1047171+0283193	104.7172	  2.8319	 0.91	 3.38	 2.07	 2.80	 0.61	 88	 94	0.790	  0.2	0.400	R	 	               	G104.716+02.813	 7.8	              
MWP2G1056176+0035225	105.6177	  0.3523	 0.07	 0.66	 0.44	 0.56	 0.08	148	 63	0.740	     	0.210	C	 	               	               	    	              
MWP2G1056385+0034031	105.6386	  0.3403	 0.23	 0.49	 0.30	 0.41	 0.09	 70	 83	0.790	 0.07	0.210	R	 	               	G105.635+00.345	 6.3	              
MWP2G1062465+0095568	106.2465	  0.9557	 0.37	 1.68	 0.96	 1.37	 0.26	 70	 77	0.820	  0.2	0.250	R	 	               	G106.241+00.957	 6.0	              
MWP2G1065001+0091845	106.5002	  0.9185	 0.37	 0.90	 0.74	 0.83	 0.18	 18	117	0.580	 0.08	0.110	C	 	               	G106.499+00.925	    	              
MWP2G1069112+0315087	106.9113	  3.1509	 0.12	 0.60	 0.44	 0.52	 0.08	  9	 36	0.680	     	0.150	C	 	               	G106.909+03.148	    	              
MWP2G1076763+0024265	107.6763	  0.2427	 0.26	 0.82	 0.59	 0.71	 0.18	 96	 78	0.700	  0.1	0.100	C	 	               	G107.678+00.235	    	              
MWP2G1081675+0059789	108.1675	  0.5979	 0.17	 1.36	 0.84	 1.13	 0.15	128	127	0.790	 0.12	0.140	R	 	               	               	    	              
MWP2G1081982+0057996	108.1983	  0.5800	 0.52	 0.87	 0.61	 0.75	 0.31	 56	125	0.710	 0.03	0.110	C	 	               	G108.191+00.586	 4.4	              
MWP2G2949891-0053456	294.9892	 -0.5346	 0.12	 0.46	 0.36	 0.41	 0.14	 14	 90	0.630	 0.24	0.360	R	 	               	G294.988-00.538	    	              
MWP2G2950451-0056644	295.0451	 -0.5664	 0.72	 3.36	 2.85	 3.12	 0.58	 29	 91	0.530	 0.13	0.170	R	 	               	               	    	          S188
MWP2G2951805-0059146	295.1806	 -0.5915	 0.45	 1.14	 0.90	 1.02	 0.24	 44	110	0.610	 0.06	0.190	R	D	               	               	    	              
MWP2G2951872-0065451	295.1873	 -0.6545	 1.73	 4.95	 3.53	 4.30	 1.11	 59	 63	0.700	  0.1	0.190	R	P	               	G295.163-00.675	11.1	          S186
MWP2G2952276-0049548	295.2276	 -0.4955	 3.49	 4.40	 2.72	 3.66	 1.67	  2	124	0.790	 0.08	0.160	R	 	               	               	    	              
MWP2G2953450-0079857	295.3451	 -0.7986	 0.10	 0.42	 0.37	 0.40	 0.16	 84	137	0.470	 0.15	0.160	R	 	               	G295.345-00.799	    	              
MWP2G2956785-0094466	295.6785	 -0.9447	 0.23	 0.81	 0.68	 0.75	 0.30	 10	 95	0.560	 0.18	0.130	R	 	               	G295.669-00.941	    	              
MWP2G2956987-0019266	295.6987	 -0.1927	 1.20	 6.87	 5.49	 6.22	 0.97	 94	 71	0.600	     	0.310	C	P	1G295703-001961	G295.728-00.215	 9.3	              
MWP2G2957292-0029682	295.7292	 -0.2968	 0.13	 0.39	 0.30	 0.35	 0.08	135	109	0.620	  0.1	0.190	R	 	               	               	    	              
MWP2G2957929-0014970	295.7929	 -0.1497	 0.38	 0.76	 0.62	 0.69	 0.25	 65	 74	0.590	 0.17	0.210	R	D	               	               	    	              
MWP2G2964858-0044719	296.4858	 -0.4472	 0.02	 0.23	 0.14	 0.19	 0.02	  0	 68	0.820	     	0.280	C	 	               	G296.486-00.448	    	              
MWP2G2972402-0074090	297.2403	 -0.7409	 0.20	 1.37	 1.02	 1.21	 0.18	 40	 56	0.670	 0.09	0.100	C	P	1G297242-007433	G297.251-00.731	    	              
MWP2G2972460-0075429	297.2461	 -0.7543	 0.29	 0.58	 0.50	 0.54	 0.19	 21	 90	0.510	 0.07	0.140	R	D	1G297252-007547	G297.248-00.754	    	              
MWP2G2973119-0028682	297.3120	 -0.2868	 0.70	 1.52	 1.18	 1.36	 0.33	 39	 97	0.630	     	0.160	C	 	1G297314-002877	G297.312-00.295	    	              
MWP2G2974096-0063761	297.4097	 -0.6376	 0.69	 1.24	 0.94	 1.10	 0.50	152	104	0.650	 0.14	0.190	R	 	1G297414-006371	               	    	              
MWP2G2974640-0073190	297.4641	 -0.7319	 0.17	 0.38	 0.34	 0.36	 0.08	 45	 97	0.430	 0.08	0.190	R	 	               	G297.463-00.733	10.7	              
MWP2G2974667-0078330	297.4667	 -0.7833	 0.06	 0.44	 0.25	 0.36	 0.04	 82	 94	0.830	     	0.150	C	 	               	G297.464-00.784	    	              
MWP2G2974946-0076141	297.4947	 -0.7614	 0.61	 1.86	 1.53	 1.71	 0.48	 30	 95	0.570	 0.34	0.120	R	 	1G297498-007625	G297.497-00.758	10.2	              
MWP2G2975935-0003173	297.5935	 -0.0317	 0.78	 2.54	 1.68	 2.16	 0.50	 19	 70	0.750	     	0.130	C	 	               	G297.570-00.036	    	              
MWP2G2976468-0095970	297.6468	 -0.9597	 0.12	 0.96	 0.65	 0.82	 0.13	 82	 83	0.730	 0.29	0.340	R	 	               	               	    	          S184
MWP2G2976493-0098368	297.6494	 -0.9837	 0.11	 0.70	 0.59	 0.64	 0.11	 32	100	0.540	 0.24	0.350	R	 	               	               	    	          S183
MWP2G2981796-0025110	298.1796	 -0.2511	 0.70	 1.81	 1.38	 1.61	 0.52	 33	114	0.650	 0.08	0.170	R	 	               	G298.196-00.247	    	              
MWP2G2981802-0078429	298.1803	 -0.7843	 0.36	 0.43	 0.37	 0.40	 0.17	 60	 72	0.500	 0.18	0.230	R	 	1G298184-007855	G298.183-00.784	 9.8	              
MWP2G2981858-0021701	298.1859	 -0.2170	 0.13	 0.67	 0.62	 0.65	 0.13	 36	129	0.370	 0.34	0.350	R	 	1G298185-002187	               	    	          S182
MWP2G2982067-0014366	298.2067	 -0.1437	 0.29	 1.44	 1.12	 1.29	 0.21	 53	 97	0.630	     	0.260	C	 	1G298214-001499	G298.205-00.142	    	              
MWP2G2982134-0031373	298.2135	 -0.3137	 0.65	 1.68	 1.34	 1.52	 0.46	 30	102	0.610	 0.39	0.080	R	 	1G298219-003253	G298.224-00.334	11.1	          S181
MWP2G2984127-0053171	298.4128	 -0.5317	 0.17	 0.67	 0.62	 0.65	 0.10	 36	 96	0.400	  0.3	0.270	R	 	1G298413-005318	G298.412-00.535	    	          S179
MWP2G2984189-0074541	298.4190	 -0.7454	 0.22	 1.49	 0.99	 1.26	 0.13	 23	 73	0.750	     	0.210	C	 	1G298419-007416	G298.416-00.743	    	     S178 S180
MWP2G2984263+0039029	298.4264	  0.3903	 0.35	 3.42	 2.26	 2.90	 0.57	 58	 58	0.750	     	0.180	C	 	1G298426+003753	               	    	              
MWP2G2985410-0027224	298.5410	 -0.2722	 0.50	 1.80	 1.49	 1.65	 0.25	 49	 63	0.560	     	0.350	C	 	               	G298.529-00.251	10.5	              
MWP2G2986984-0001046	298.6985	 -0.0105	 0.78	 2.61	 1.70	 2.20	 0.38	 61	 58	0.760	     	0.130	C	 	1G298692-000266	G298.694-00.005	    	              
MWP2G2987324-0041164	298.7324	 -0.4116	 0.94	 5.46	 4.44	 4.98	 0.94	 39	134	0.580	 0.09	0.540	R	 	1G298732-004173	               	    	          S177
MWP2G2988409+0011938	298.8409	  0.1194	 0.62	 0.54	 0.46	 0.50	 0.30	168	 88	0.540	 0.09	0.140	R	 	1G298836+001155	G298.846+00.121	10.4	              
MWP2G2988617+0018920	298.8617	  0.1892	 1.17	 1.45	 1.26	 1.36	 0.47	 42	 89	0.500	 0.09	0.070	C	 	1G298861+001940	G298.878+00.192	    	              
MWP2G2989015+0021571	298.9015	  0.2157	 0.10	 0.27	 0.16	 0.22	 0.10	  2	 33	0.810	     	0.170	C	 	               	G298.903+00.218	    	              
MWP2G2989290+0048248	298.9291	  0.4825	 0.36	 1.93	 1.56	 1.75	 0.15	 36	 42	0.590	     	0.230	C	 	1G298930+004855	G298.924+00.473	    	              
MWP2G2990688+0021627	299.0689	  0.2163	 0.82	 2.53	 1.76	 2.18	 0.50	 35	 80	0.720	     	0.270	C	 	1G299064+002144	               	    	              
MWP2G2992833-0029002	299.2834	 -0.2900	 0.51	 2.00	 1.68	 1.85	 0.37	 71	118	0.540	 0.27	0.380	R	 	1G299286-002903	G299.290-00.289	    	          S175
MWP2G2993266-0030612	299.3267	 -0.3061	 0.46	 0.37	 0.29	 0.34	 0.17	 18	 88	0.620	 0.07	0.230	R	 	               	G299.326-00.311	    	              
MWP2G2993444-0026534	299.3445	 -0.2653	 0.35	 1.34	 0.96	 1.17	 0.16	 22	108	0.700	     	0.160	C	 	1G299342-002685	G299.349-00.267	 4.2	              
MWP2G2993839+0105852	299.3839	  1.0585	 0.25	 2.85	 1.72	 2.35	 0.15	 44	  9	0.800	     	0.230	C	 	               	G299.384+01.064	    	              
MWP2G2993903-0023528	299.3904	 -0.2353	 0.25	 0.70	 0.49	 0.60	 0.33	 24	121	0.710	 0.04	0.150	R	 	1G299389-002316	G299.399-00.235	    	              
MWP2G2995034+0002367	299.5035	  0.0237	 0.17	 0.63	 0.50	 0.57	 0.15	145	 98	0.610	 0.11	0.110	C	 	1G299504+000244	G299.505+00.025	    	              
MWP2G2995970+0017042	299.5970	  0.1704	 0.07	 0.15	 0.12	 0.14	 0.06	168	 57	0.590	 0.09	0.170	R	 	               	               	    	              
MWP2G2996963-0059357	299.6963	 -0.5936	 0.65	 1.41	 0.83	 1.16	 0.53	166	 74	0.810	 0.08	0.170	R	 	1G299692-005971	G299.688-00.593	    	              
MWP2G2996976+0001590	299.6976	  0.0159	 0.97	 2.56	 2.25	 2.41	 0.68	 24	102	0.480	 0.35	0.510	R	 	1G299701+000151	G299.703+00.015	    	          S174
MWP2G2997749-0028581	299.7749	 -0.2858	 0.12	 0.69	 0.43	 0.57	 0.10	 43	 65	0.780	 0.22	0.270	R	 	1G299776-002838	G299.773-00.286	    	          S173
MWP2G2999221+0000659	299.9221	  0.0066	 0.11	 0.47	 0.30	 0.39	 0.11	 32	 54	0.770	  0.2	0.160	R	 	               	G299.922+00.006	    	              
MWP2G3001310-0010686	300.1311	 -0.1069	 0.48	 2.14	 1.46	 1.83	 0.45	  7	 77	0.730	 0.26	0.300	R	 	1G300134-001035	G300.134-00.100	    	              
MWP2G3004279-0018129	300.4279	 -0.1813	 0.14	 0.49	 0.32	 0.41	 0.06	 45	 88	0.750	     	0.140	C	 	1G300428-001807	G300.427-00.180	    	          S171
MWP2G3004694-0010424	300.4694	 -0.1042	 0.29	 0.88	 0.58	 0.74	 0.15	 32	105	0.750	 0.13	0.120	R	 	1G300469-001071	G300.470-00.103	    	              
MWP2G3005195-0017307	300.5196	 -0.1731	 0.13	 0.59	 0.55	 0.57	 0.11	170	137	0.380	 0.08	0.110	C	 	1G300517-001733	               	    	              
MWP2G3005582+0023435	300.5582	  0.2344	 3.05	11.29	 9.05	10.23	 1.96	 51	 85	0.600	     	0.290	C	 	               	G300.566+00.169	    	              
MWP2G3007986-0030223	300.7986	 -0.3022	 0.30	 1.16	 0.91	 1.04	 0.18	 13	 97	0.620	 0.25	0.410	R	 	1G300802-003014	G300.804-00.302	    	          S170
MWP2G3009075+0088586	300.9076	  0.8859	 1.17	 2.94	 2.11	 2.56	 0.61	  7	149	0.700	 0.06	0.060	C	 	               	G300.913+00.885	    	              
MWP2G3011132+0096832	301.1133	  0.9683	 0.28	 0.91	 0.59	 0.76	 0.45	 59	105	0.760	 0.33	0.330	R	 	1G301116+009681	G301.116+00.968	 4.4	              
MWP2G3011227-0015211	301.1228	 -0.1521	 0.51	 2.94	 2.69	 2.82	 0.35	 30	113	0.410	 0.16	0.480	R	 	1G301126-001547	G301.118-00.194	    	          S169
MWP2G3011369-0022482	301.1369	 -0.2248	 0.18	 0.83	 0.54	 0.70	 0.20	 63	 95	0.760	  0.1	0.170	R	 	1G301136-002263	G301.138-00.227	 4.4	              
MWP2G3012800+0044181	301.2800	  0.4418	 0.24	 0.59	 0.43	 0.52	 0.25	167	117	0.690	  0.2	0.220	R	 	1G301279+004437	G301.282+00.445	    	              
MWP2G3015057+0055376	301.5057	  0.5538	 0.50	 1.09	 0.86	 0.98	 0.34	 44	102	0.620	 0.15	0.230	R	 	1G301505+005543	G301.504+00.560	    	              
MWP2G3015312+0022870	301.5312	  0.2287	 0.76	 1.70	 1.36	 1.54	 0.36	 33	128	0.600	 0.06	0.090	C	 	1G301522+002145	               	    	              
MWP2G3015499+0029716	301.5500	  0.2972	 0.51	 1.06	 0.89	 0.98	 0.29	174	106	0.540	 0.28	0.370	R	 	1G301551+002993	G301.550+00.301	    	          S168
MWP2G3016264-0034826	301.6265	 -0.3483	 0.81	 5.59	 5.18	 5.39	 0.66	  9	103	0.380	  0.2	0.540	R	 	1G301626-003323	G301.615-00.340	    	          S167
MWP2G3017131-0006025	301.7132	 -0.0603	 0.30	 0.51	 0.46	 0.49	 0.28	 45	124	0.430	 0.16	0.140	R	 	1G301712-000616	G301.710-00.056	    	              
MWP2G3017275-0078705	301.7275	 -0.7871	 0.32	 1.71	 1.07	 1.43	 0.24	 47	 38	0.780	     	0.160	C	 	               	G301.734-00.805	    	              
MWP2G3017509+0028355	301.7509	  0.2836	 0.08	 0.35	 0.29	 0.32	 0.13	 59	 92	0.540	 0.15	0.160	R	 	               	G301.751+00.283	    	              
MWP2G3018219+0078494	301.8220	  0.7850	 0.60	 0.62	 0.46	 0.55	 0.22	 45	 86	0.680	  0.2	0.280	R	 	1G301821+007850	G301.817+00.784	 4.5	              
MWP2G3019100+0036152	301.9101	  0.3615	 0.54	 0.61	 0.49	 0.56	 0.22	176	117	0.600	 0.09	0.090	C	 	               	G301.909+00.355	    	              
MWP2G3019602+0098320	301.9603	  0.9832	 3.87	11.46	10.10	10.80	 2.10	 43	100	0.470	 0.58	0.180	R	 	1G301998+008919	G301.996+00.947	 4.5	              
MWP2G3020156-0011292	302.0156	 -0.1129	 0.22	 0.82	 0.71	 0.77	 0.21	 36	 86	0.510	 0.15	0.260	R	 	1G302017-001144	G302.024-00.113	 4.5	          S166
MWP2G3020798+0003142	302.0799	  0.0314	 0.37	 0.99	 0.80	 0.90	 0.25	 28	100	0.590	 0.17	0.410	R	 	1G302079+000292	G302.076+00.029	    	              
MWP2G3021312-0000545	302.1312	 -0.0054	 0.12	 0.55	 0.39	 0.48	 0.20	  6	 53	0.710	 0.11	0.160	R	 	1G302131-000076	G302.131-00.005	    	              
